name,chemontid,level,SUBCLASS,CHEMONT_STRING,CLASS_STRING
Guaianolides and derivatives,CHEMONTID:0001770,6,CHEMONTID:0001543,CHEMONTID:0000000;CHEMONTID:0000012;CHEMONTID:0000259;CHEMONTID:0001283;CHEMONTID:0001543;CHEMONTID:0001770,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Terpene lactones;Sesquiterpene lactones;Guaianolides and derivatives
3-carboxy-20-oxosteroids,CHEMONTID:0003367,6,CHEMONTID:0003368,CHEMONTID:0000000;CHEMONTID:0000012;CHEMONTID:0000258;CHEMONTID:0003364;CHEMONTID:0003368;CHEMONTID:0003367,Organic compounds;Lipids and lipid-like molecules;Steroids and steroid derivatives;Steroid acids;3-carboxy steroids;3-carboxy-20-oxosteroids
Avenanthramides,CHEMONTID:0004559,6,CHEMONTID:0002503,CHEMONTID:0000000;CHEMONTID:0000261;CHEMONTID:0000476;CHEMONTID:0001391;CHEMONTID:0002503;CHEMONTID:0004559,Organic compounds;Phenylpropanoids and polyketides;Cinnamic acids and derivatives;Hydroxycinnamic acids and derivatives;Hydroxycinnamic acids;Avenanthramides
"1,3-substituted cyclopentyl purine nucleosides",CHEMONTID:0003718,6,CHEMONTID:0003740,CHEMONTID:0000000;CHEMONTID:0000289;CHEMONTID:0003737;CHEMONTID:0003738;CHEMONTID:0003740;CHEMONTID:0003718,"Organic compounds;Nucleosides, nucleotides, and analogues;Nucleoside and nucleotide analogues;Cyclopentyl nucleosides;1,3-substituted cyclopentyl nucleosides;1,3-substituted cyclopentyl purine nucleosides"
O-chlorophenols,CHEMONTID:0002771,6,CHEMONTID:0002766,CHEMONTID:0000000;CHEMONTID:0002448;CHEMONTID:0000134;CHEMONTID:0002320;CHEMONTID:0002766;CHEMONTID:0002771,Organic compounds;Benzenoids;Phenols;Halophenols;Chlorophenols;O-chlorophenols
N-methylnitrosoureas,CHEMONTID:0002444,6,CHEMONTID:0001229,CHEMONTID:0000000;CHEMONTID:0000264;CHEMONTID:0000364;CHEMONTID:0000517;CHEMONTID:0001229;CHEMONTID:0002444,Organic compounds;Organic acids and derivatives;Organic carbonic acids and derivatives;Ureas;Nitrosoureas;N-methylnitrosoureas
Cyclic peptides,CHEMONTID:0001995,6,CHEMONTID:0000348,CHEMONTID:0000000;CHEMONTID:0000264;CHEMONTID:0000265;CHEMONTID:0000013;CHEMONTID:0000348;CHEMONTID:0001995,"Organic compounds;Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues;Peptides;Cyclic peptides"
Rotenoid O-glycosides,CHEMONTID:0001741,6,CHEMONTID:0001583,CHEMONTID:0000000;CHEMONTID:0000261;CHEMONTID:0000334;CHEMONTID:0001111;CHEMONTID:0001583;CHEMONTID:0001741,Organic compounds;Phenylpropanoids and polyketides;Flavonoids;Flavonoid glycosides;Flavonoid O-glycosides;Rotenoid O-glycosides
3'-prenylated flavanones,CHEMONTID:0003506,6,CHEMONTID:0003643,CHEMONTID:0000000;CHEMONTID:0000261;CHEMONTID:0000334;CHEMONTID:0000337;CHEMONTID:0003643;CHEMONTID:0003506,Organic compounds;Phenylpropanoids and polyketides;Flavonoids;Flavans;3'-prenylated flavans;3'-prenylated flavanones
Very long-chain 2-enoyl CoAs,CHEMONTID:0004256,6,CHEMONTID:0003180,CHEMONTID:0000000;CHEMONTID:0000012;CHEMONTID:0003909;CHEMONTID:0003327;CHEMONTID:0003180;CHEMONTID:0004256,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;Fatty acyl thioesters;Enoyl CoAs;Very long-chain 2-enoyl CoAs
Primary carboxylic acid amides,CHEMONTID:0001662,6,CHEMONTID:0000475,CHEMONTID:0000000;CHEMONTID:0000264;CHEMONTID:0000265;CHEMONTID:0001093;CHEMONTID:0000475;CHEMONTID:0001662,Organic compounds;Organic acids and derivatives;Carboxylic acids and derivatives;Carboxylic acid derivatives;Carboxylic acid amides;Primary carboxylic acid amides
Trisubstituted amine oxides and derivatives,CHEMONTID:0003070,6,CHEMONTID:0000496,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0002449;CHEMONTID:0000496;CHEMONTID:0003070,Organic compounds;Organic nitrogen compounds;Organonitrogen compounds;Amines;Amine oxides and derivatives;Trisubstituted amine oxides and derivatives
3-thia fatty acids,CHEMONTID:0003348,6,CHEMONTID:0001423,CHEMONTID:0000000;CHEMONTID:0000012;CHEMONTID:0003909;CHEMONTID:0000262;CHEMONTID:0001423;CHEMONTID:0003348,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;Fatty acids and conjugates;Thia fatty acids;3-thia fatty acids
Short-chain aldehydes,CHEMONTID:0002230,6,CHEMONTID:0000124,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831;CHEMONTID:0000124;CHEMONTID:0002230,Organic compounds;Organic oxygen compounds;Organooxygen compounds;Carbonyl compounds;Aldehydes;Short-chain aldehydes
Thiocarbamic acid fluorides,CHEMONTID:0003434,6,CHEMONTID:0001191,CHEMONTID:0000000;CHEMONTID:0000004;CHEMONTID:0001198;CHEMONTID:0001368;CHEMONTID:0001191;CHEMONTID:0003434,Organic compounds;Organosulfur compounds;Thiocarbonyl compounds;Thiocarbamic acid derivatives;Thiocarbamic acid halides;Thiocarbamic acid fluorides
3'-prenylated isoflavones,CHEMONTID:0003512,6,CHEMONTID:0000494,CHEMONTID:0000000;CHEMONTID:0000261;CHEMONTID:0002506;CHEMONTID:0002901;CHEMONTID:0000494;CHEMONTID:0003512,Organic compounds;Phenylpropanoids and polyketides;Isoflavonoids;Isoflav-2-enes;Isoflavones;3'-prenylated isoflavones
2-heteroaryl carboxamides,CHEMONTID:0004817,6,CHEMONTID:0000475,CHEMONTID:0000000;CHEMONTID:0000264;CHEMONTID:0000265;CHEMONTID:0001093;CHEMONTID:0000475;CHEMONTID:0004817,Organic compounds;Organic acids and derivatives;Carboxylic acids and derivatives;Carboxylic acid derivatives;Carboxylic acid amides;2-heteroaryl carboxamides
Triarylamines,CHEMONTID:0002457,6,CHEMONTID:0002452,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0002449;CHEMONTID:0002452;CHEMONTID:0002457,Organic compounds;Organic nitrogen compounds;Organonitrogen compounds;Amines;Tertiary amines;Triarylamines
Thiuram disulfides,CHEMONTID:0004791,6,CHEMONTID:0002452,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0002449;CHEMONTID:0002452;CHEMONTID:0004791,Organic compounds;Organic nitrogen compounds;Organonitrogen compounds;Amines;Tertiary amines;Thiuram disulfides
"3-oxo delta-1,4-steroids",CHEMONTID:0002973,6,CHEMONTID:0003026,CHEMONTID:0000000;CHEMONTID:0000012;CHEMONTID:0000258;CHEMONTID:0001194;CHEMONTID:0003026;CHEMONTID:0002973,"Organic compounds;Lipids and lipid-like molecules;Steroids and steroid derivatives;Oxosteroids;3-oxosteroids;3-oxo delta-1,4-steroids"
Phthalazinones,CHEMONTID:0000209,6,CHEMONTID:0000207,CHEMONTID:0000000;CHEMONTID:0000002;CHEMONTID:0004788;CHEMONTID:0004789;CHEMONTID:0000207;CHEMONTID:0000209,Organic compounds;Organoheterocyclic compounds;Diazanaphthalenes;Benzodiazines;Phthalazines;Phthalazinones
Aminobenzoic acids,CHEMONTID:0002948,6,CHEMONTID:0000281,CHEMONTID:0000000;CHEMONTID:0002448;CHEMONTID:0002279;CHEMONTID:0000176;CHEMONTID:0000281;CHEMONTID:0002948,Organic compounds;Benzenoids;Benzene and substituted derivatives;Benzoic acids and derivatives;Aminobenzoic acids and derivatives;Aminobenzoic acids
Purine 3'-deoxyribonucleoside diphosphates,CHEMONTID:0002140,6,CHEMONTID:0002136,CHEMONTID:0000000;CHEMONTID:0000289;CHEMONTID:0001506;CHEMONTID:0002134;CHEMONTID:0002136;CHEMONTID:0002140,"Organic compounds;Nucleosides, nucleotides, and analogues;Purine nucleotides;Purine deoxyribonucleotides;Purine deoxyribonucleoside diphosphates;Purine 3'-deoxyribonucleoside diphosphates"
Thiopurine S-methylethers,CHEMONTID:0004542,6,CHEMONTID:0003453,CHEMONTID:0000000;CHEMONTID:0000002;CHEMONTID:0001797;CHEMONTID:0000245;CHEMONTID:0003453;CHEMONTID:0004542,Organic compounds;Organoheterocyclic compounds;Imidazopyrimidines;Purines and purine derivatives;6-thiopurines;Thiopurine S-methylethers
Dibenzylbutyrolactols,CHEMONTID:0001968,6,CHEMONTID:0003424,CHEMONTID:0000000;CHEMONTID:0001392;CHEMONTID:0003686;CHEMONTID:0001604;CHEMONTID:0003424;CHEMONTID:0001968,"Organic compounds;Lignans, neolignans and related compounds;Furanoid lignans;Tetrahydrofuran lignans;9,9'-epoxylignans;Dibenzylbutyrolactols"
"Pyrrolo[2,3-a]carbazoles",CHEMONTID:0004392,6,CHEMONTID:0001865,CHEMONTID:0000000;CHEMONTID:0000002;CHEMONTID:0000211;CHEMONTID:0000210;CHEMONTID:0001865;CHEMONTID:0004392,"Organic compounds;Organoheterocyclic compounds;Indoles and derivatives;Carbazoles;Pyrrolocarbazoles;Pyrrolo[2,3-a]carbazoles"
Organic nitrosamines,CHEMONTID:0001400,6,CHEMONTID:0004777,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0004776;CHEMONTID:0004777;CHEMONTID:0001400,Organic compounds;Organic nitrogen compounds;Organonitrogen compounds;Organic nitroso compounds;Organic N-nitroso compounds;Organic nitrosamines
Xanthanolides,CHEMONTID:0000502,6,CHEMONTID:0001543,CHEMONTID:0000000;CHEMONTID:0000012;CHEMONTID:0000259;CHEMONTID:0001283;CHEMONTID:0001543;CHEMONTID:0000502,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Terpene lactones;Sesquiterpene lactones;Xanthanolides
Alpha-acyloxy ketones,CHEMONTID:0003420,6,CHEMONTID:0003677,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831;CHEMONTID:0003677;CHEMONTID:0003420,Organic compounds;Organic oxygen compounds;Organooxygen compounds;Carbonyl compounds;Alpha-acyloxy carbonyl compounds;Alpha-acyloxy ketones
"5,10-cycloaromadendrane sesquiterpenoids",CHEMONTID:0003562,6,CHEMONTID:0001781,CHEMONTID:0000000;CHEMONTID:0000012;CHEMONTID:0000259;CHEMONTID:0001550;CHEMONTID:0001781;CHEMONTID:0003562,"Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Sesquiterpenoids;Aromadendrane sesquiterpenoids;5,10-cycloaromadendrane sesquiterpenoids"
"Purine 2',3'-dideoxyribonucleoside diphosphates",CHEMONTID:0002169,6,CHEMONTID:0002136,CHEMONTID:0000000;CHEMONTID:0000289;CHEMONTID:0001506;CHEMONTID:0002134;CHEMONTID:0002136;CHEMONTID:0002169,"Organic compounds;Nucleosides, nucleotides, and analogues;Purine nucleotides;Purine deoxyribonucleotides;Purine deoxyribonucleoside diphosphates;Purine 2',3'-dideoxyribonucleoside diphosphates"
Monoalkylboranes,CHEMONTID:0004573,6,CHEMONTID:0004570,CHEMONTID:0000000;CHEMONTID:0000462;CHEMONTID:0001370;CHEMONTID:0002795;CHEMONTID:0004570;CHEMONTID:0004573,Organic compounds;Organometallic compounds;Organometalloid compounds;Organoboron compounds;Alkylboranes;Monoalkylboranes
M-phenylenediamines,CHEMONTID:0004745,6,CHEMONTID:0004744,CHEMONTID:0000000;CHEMONTID:0002448;CHEMONTID:0002279;CHEMONTID:0000284;CHEMONTID:0004744;CHEMONTID:0004745,Organic compounds;Benzenoids;Benzene and substituted derivatives;Aniline and substituted anilines;Phenylenediamines;M-phenylenediamines
Phorbol esters,CHEMONTID:0002906,6,CHEMONTID:0002875,CHEMONTID:0000000;CHEMONTID:0000012;CHEMONTID:0000259;CHEMONTID:0001551;CHEMONTID:0002875;CHEMONTID:0002906,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Diterpenoids;Tigliane and ingenane diterpenoids;Phorbol esters
Ambrosanolides and secoambrosanolides,CHEMONTID:0002046,6,CHEMONTID:0001543,CHEMONTID:0000000;CHEMONTID:0000012;CHEMONTID:0000259;CHEMONTID:0001283;CHEMONTID:0001543;CHEMONTID:0002046,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Terpene lactones;Sesquiterpene lactones;Ambrosanolides and secoambrosanolides
"Purine 2',3'-dideoxyribonucleoside monophosphates",CHEMONTID:0002170,6,CHEMONTID:0002135,CHEMONTID:0000000;CHEMONTID:0000289;CHEMONTID:0001506;CHEMONTID:0002134;CHEMONTID:0002135;CHEMONTID:0002170,"Organic compounds;Nucleosides, nucleotides, and analogues;Purine nucleotides;Purine deoxyribonucleotides;Purine deoxyribonucleoside monophosphates;Purine 2',3'-dideoxyribonucleoside monophosphates"
"3'-hydroxy,4'-methoxyisoflavonoids",CHEMONTID:0003651,6,CHEMONTID:0002606,CHEMONTID:0000000;CHEMONTID:0000261;CHEMONTID:0002506;CHEMONTID:0002586;CHEMONTID:0002606;CHEMONTID:0003651,"Organic compounds;Phenylpropanoids and polyketides;Isoflavonoids;O-methylated isoflavonoids;4'-O-methylated isoflavonoids;3'-hydroxy,4'-methoxyisoflavonoids"
"1,2-substituted cyclopentyl pyrimidine nucleosides",CHEMONTID:0003719,6,CHEMONTID:0003739,CHEMONTID:0000000;CHEMONTID:0000289;CHEMONTID:0003737;CHEMONTID:0003738;CHEMONTID:0003739;CHEMONTID:0003719,"Organic compounds;Nucleosides, nucleotides, and analogues;Nucleoside and nucleotide analogues;Cyclopentyl nucleosides;1,2-substituted cyclopentyl nucleosides;1,2-substituted cyclopentyl pyrimidine nucleosides"
N-benzoyl-N'-phenylureas,CHEMONTID:0004513,6,CHEMONTID:0002982,CHEMONTID:0000000;CHEMONTID:0002448;CHEMONTID:0002279;CHEMONTID:0001935;CHEMONTID:0002982;CHEMONTID:0004513,Organic compounds;Benzenoids;Benzene and substituted derivatives;N-phenylureas;N-acyl-phenylureas;N-benzoyl-N'-phenylureas
Alpha-amino ketones,CHEMONTID:0000122,6,CHEMONTID:0000118,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831;CHEMONTID:0000118;CHEMONTID:0000122,Organic compounds;Organic oxygen compounds;Organooxygen compounds;Carbonyl compounds;Ketones;Alpha-amino ketones
Xanthophylls,CHEMONTID:0001410,6,CHEMONTID:0001277,CHEMONTID:0000000;CHEMONTID:0000012;CHEMONTID:0000259;CHEMONTID:0001554;CHEMONTID:0001277;CHEMONTID:0001410,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Tetraterpenoids;Carotenoids;Xanthophylls
1-naphthalene sulfonates,CHEMONTID:0003600,6,CHEMONTID:0003310,CHEMONTID:0000000;CHEMONTID:0002448;CHEMONTID:0000023;CHEMONTID:0003597;CHEMONTID:0003310;CHEMONTID:0003600,Organic compounds;Benzenoids;Naphthalenes;Naphthalene sulfonic acids and derivatives;Naphthalene sulfonates;1-naphthalene sulfonates
3-hydroxy delta-5-steroids,CHEMONTID:0002971,6,CHEMONTID:0003027,CHEMONTID:0000000;CHEMONTID:0000012;CHEMONTID:0000258;CHEMONTID:0001295;CHEMONTID:0003027;CHEMONTID:0002971,Organic compounds;Lipids and lipid-like molecules;Steroids and steroid derivatives;Hydroxysteroids;3-hydroxysteroids;3-hydroxy delta-5-steroids
Lipoxins,CHEMONTID:0001007,6,CHEMONTID:0000046,CHEMONTID:0000000;CHEMONTID:0000012;CHEMONTID:0003909;CHEMONTID:0000513;CHEMONTID:0000046;CHEMONTID:0001007,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;Eicosanoids;Hydroxyeicosatetraenoic acids;Lipoxins
Lysophosphatidic acids,CHEMONTID:0001320,6,CHEMONTID:0001683,CHEMONTID:0000000;CHEMONTID:0000012;CHEMONTID:0000256;CHEMONTID:0002214;CHEMONTID:0001683;CHEMONTID:0001320,Organic compounds;Lipids and lipid-like molecules;Glycerophospholipids;Glycerophosphates;Monoacylglycerophosphates;Lysophosphatidic acids
Pyrroloacridines,CHEMONTID:0001762,6,CHEMONTID:0000274,CHEMONTID:0000000;CHEMONTID:0000002;CHEMONTID:0001253;CHEMONTID:0001908;CHEMONTID:0000274;CHEMONTID:0001762,Organic compounds;Organoheterocyclic compounds;Quinolines and derivatives;Benzoquinolines;Acridines;Pyrroloacridines
3-MCPD diesters,CHEMONTID:0003657,6,CHEMONTID:0001725,CHEMONTID:0000000;CHEMONTID:0000012;CHEMONTID:0003909;CHEMONTID:0000324;CHEMONTID:0001725;CHEMONTID:0003657,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;Fatty acid esters;Chloropropanol esters;3-MCPD diesters
Dialkyl phosphates,CHEMONTID:0003459,6,CHEMONTID:0003457,CHEMONTID:0000000;CHEMONTID:0000264;CHEMONTID:0000402;CHEMONTID:0000408;CHEMONTID:0003457;CHEMONTID:0003459,Organic compounds;Organic acids and derivatives;Organic phosphoric acids and derivatives;Phosphate esters;Alkyl phosphates;Dialkyl phosphates
Alkyl trialkyllead peroxides,CHEMONTID:0004598,6,CHEMONTID:0004065,CHEMONTID:0000000;CHEMONTID:0000462;CHEMONTID:0001523;CHEMONTID:0004024;CHEMONTID:0004065;CHEMONTID:0004598,Organic compounds;Organometallic compounds;Organo-post-transition metal compounds;Organolead compounds;Triorganolead compounds;Alkyl trialkyllead peroxides
Pyripyropenes,CHEMONTID:0003493,6,CHEMONTID:0003543,CHEMONTID:0000000;CHEMONTID:0000002;CHEMONTID:0000123;CHEMONTID:0003410;CHEMONTID:0003543;CHEMONTID:0003493,Organic compounds;Organoheterocyclic compounds;Benzopyrans;1-benzopyrans;Pyranochromenes;Pyripyropenes
Chloroacetamides,CHEMONTID:0004527,6,CHEMONTID:0000475,CHEMONTID:0000000;CHEMONTID:0000264;CHEMONTID:0000265;CHEMONTID:0001093;CHEMONTID:0000475;CHEMONTID:0004527,Organic compounds;Organic acids and derivatives;Carboxylic acids and derivatives;Carboxylic acid derivatives;Carboxylic acid amides;Chloroacetamides
4-Thiopyrimidines,CHEMONTID:0004172,6,CHEMONTID:0004173,CHEMONTID:0000000;CHEMONTID:0000002;CHEMONTID:0001346;CHEMONTID:0000075;CHEMONTID:0004173;CHEMONTID:0004172,Organic compounds;Organoheterocyclic compounds;Diazines;Pyrimidines and pyrimidine derivatives;Thiopyrimidines;4-Thiopyrimidines
Thiocarbamic acid bromides,CHEMONTID:0003432,6,CHEMONTID:0001191,CHEMONTID:0000000;CHEMONTID:0000004;CHEMONTID:0001198;CHEMONTID:0001368;CHEMONTID:0001191;CHEMONTID:0003432,Organic compounds;Organosulfur compounds;Thiocarbonyl compounds;Thiocarbamic acid derivatives;Thiocarbamic acid halides;Thiocarbamic acid bromides
Alpha-diketones,CHEMONTID:0001223,6,CHEMONTID:0000118,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831;CHEMONTID:0000118;CHEMONTID:0001223,Organic compounds;Organic oxygen compounds;Organooxygen compounds;Carbonyl compounds;Ketones;Alpha-diketones
11-beta-hydroxysteroids,CHEMONTID:0003227,6,CHEMONTID:0003228,CHEMONTID:0000000;CHEMONTID:0000012;CHEMONTID:0000258;CHEMONTID:0001295;CHEMONTID:0003228;CHEMONTID:0003227,Organic compounds;Lipids and lipid-like molecules;Steroids and steroid derivatives;Hydroxysteroids;11-hydroxysteroids;11-beta-hydroxysteroids
Triazole carboxylic acids,CHEMONTID:0002420,6,CHEMONTID:0002324,CHEMONTID:0000000;CHEMONTID:0000002;CHEMONTID:0000436;CHEMONTID:0000099;CHEMONTID:0002324;CHEMONTID:0002420,Organic compounds;Organoheterocyclic compounds;Azoles;Triazoles;Triazole carboxylic acids and derivatives;Triazole carboxylic acids
Pyrimidine 3'-deoxyribonucleoside triphosphates,CHEMONTID:0002163,6,CHEMONTID:0002153,CHEMONTID:0000000;CHEMONTID:0000289;CHEMONTID:0001509;CHEMONTID:0002148;CHEMONTID:0002153;CHEMONTID:0002163,"Organic compounds;Nucleosides, nucleotides, and analogues;Pyrimidine nucleotides;Pyrimidine deoxyribonucleotides;Pyrimidine deoxyribonucleoside triphosphates;Pyrimidine 3'-deoxyribonucleoside triphosphates"
Trialkoxysilanes,CHEMONTID:0003140,6,CHEMONTID:0003265,CHEMONTID:0000000;CHEMONTID:0000462;CHEMONTID:0001370;CHEMONTID:0003194;CHEMONTID:0003265;CHEMONTID:0003140,Organic compounds;Organometallic compounds;Organometalloid compounds;Organosilicon compounds;Alkoxysilanes;Trialkoxysilanes
Pyridine-2-carboxylic acids,CHEMONTID:0004624,6,CHEMONTID:0002414,CHEMONTID:0000000;CHEMONTID:0000002;CHEMONTID:0000089;CHEMONTID:0001322;CHEMONTID:0002414;CHEMONTID:0004624,Organic compounds;Organoheterocyclic compounds;Pyridines and derivatives;Pyridinecarboxylic acids and derivatives;Pyridinecarboxylic acids;Pyridine-2-carboxylic acids
"Pyrimidine 2',3'-dideoxyribonucleoside diphosphates",CHEMONTID:0002165,6,CHEMONTID:0002150,CHEMONTID:0000000;CHEMONTID:0000289;CHEMONTID:0001509;CHEMONTID:0002148;CHEMONTID:0002150;CHEMONTID:0002165,"Organic compounds;Nucleosides, nucleotides, and analogues;Pyrimidine nucleotides;Pyrimidine deoxyribonucleotides;Pyrimidine deoxyribonucleoside diphosphates;Pyrimidine 2',3'-dideoxyribonucleoside diphosphates"
16-beta-hydroxysteroids,CHEMONTID:0003231,6,CHEMONTID:0003229,CHEMONTID:0000000;CHEMONTID:0000012;CHEMONTID:0000258;CHEMONTID:0001295;CHEMONTID:0003229;CHEMONTID:0003231,Organic compounds;Lipids and lipid-like molecules;Steroids and steroid derivatives;Hydroxysteroids;16-hydroxysteroids;16-beta-hydroxysteroids
Polybrominated biphenyls,CHEMONTID:0003954,6,CHEMONTID:0000052,CHEMONTID:0000000;CHEMONTID:0002448;CHEMONTID:0002279;CHEMONTID:0000041;CHEMONTID:0000052;CHEMONTID:0003954,Organic compounds;Benzenoids;Benzene and substituted derivatives;Biphenyls and derivatives;Brominated biphenyls;Polybrominated biphenyls
Benzacridines,CHEMONTID:0003017,6,CHEMONTID:0000274,CHEMONTID:0000000;CHEMONTID:0000002;CHEMONTID:0001253;CHEMONTID:0001908;CHEMONTID:0000274;CHEMONTID:0003017,Organic compounds;Organoheterocyclic compounds;Quinolines and derivatives;Benzoquinolines;Acridines;Benzacridines
Nitroaromatic compounds,CHEMONTID:0004612,6,CHEMONTID:0004117,CHEMONTID:0000000;CHEMONTID:0003630;CHEMONTID:0003631;CHEMONTID:0001152;CHEMONTID:0004117;CHEMONTID:0004612,"Organic compounds;Organic 1,3-dipolar compounds;Allyl-type 1,3-dipolar organic compounds;Organic nitro compounds;C-nitro compounds;Nitroaromatic compounds"
Alkatriynes,CHEMONTID:0002845,6,CHEMONTID:0002847,CHEMONTID:0000000;CHEMONTID:0002837;CHEMONTID:0004475;CHEMONTID:0002843;CHEMONTID:0002847;CHEMONTID:0002845,Organic compounds;Hydrocarbons;Unsaturated hydrocarbons;Acetylenes;Acyclic acetylenes;Alkatriynes
Triterpene saponins,CHEMONTID:0002358,6,CHEMONTID:0001580,CHEMONTID:0000000;CHEMONTID:0000012;CHEMONTID:0000259;CHEMONTID:0002049;CHEMONTID:0001580;CHEMONTID:0002358,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Terpene glycosides;Triterpene glycosides;Triterpene saponins
"5-piperazinylimidazo[1,2-a]pyridines",CHEMONTID:0004397,6,CHEMONTID:0001976,CHEMONTID:0000000;CHEMONTID:0000002;CHEMONTID:0002389;CHEMONTID:0000189;CHEMONTID:0001976;CHEMONTID:0004397,"Organic compounds;Organoheterocyclic compounds;Diazinanes;Piperazines;Pyridinylpiperazines;5-piperazinylimidazo[1,2-a]pyridines"
N-benzylbenzamides,CHEMONTID:0003469,6,CHEMONTID:0000178,CHEMONTID:0000000;CHEMONTID:0002448;CHEMONTID:0002279;CHEMONTID:0000176;CHEMONTID:0000178;CHEMONTID:0003469,Organic compounds;Benzenoids;Benzene and substituted derivatives;Benzoic acids and derivatives;Benzamides;N-benzylbenzamides
Dicarboximides,CHEMONTID:0003033,6,CHEMONTID:0001657,CHEMONTID:0000000;CHEMONTID:0000264;CHEMONTID:0000265;CHEMONTID:0001093;CHEMONTID:0001657;CHEMONTID:0003033,Organic compounds;Organic acids and derivatives;Carboxylic acids and derivatives;Carboxylic acid derivatives;Carboxylic acid imides;Dicarboximides
