#Scan#	Adduct	CAS_Number	Charge	Compound_Name	Compound_Source	Data_Collector	ExactMass	FileScanUniqueID	INCHI	INCHI_AUX	Instrument	IonMode	Ion_Source	LibMZ	LibraryName	LibraryQualityString	Library_Class	MQScore	MZErrorPPM	MassDiff	NumberHits	Organism	PI	Precursor_MZ	Pubmed_ID	RT_Query	SharedPeaks	Smiles	SpecCharge	SpecMZ	SpectrumFile	SpectrumID	TIC_Query	UpdateWorkflowName	tags	internalFilename
1650	M+H	 	      58-08-2	1	Caffeine	Isolated	 	194.08	spectra/specs_ms.mgf1650	1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3	 	Orbitrap	Positive	LC-ESI	195.087	lib-00012.mgf	Bronze	3	0.979646	4.0672	0.000793457	1	GNPS-LIBRARY	Najla Moufarreg	195.087	2519	0	8	CN1C=NC2=C1C(=O)N(C(=O)N2C)C	1	195.088	spectra/specs_ms.mgf	CCMSLIB00003142435	5.43528e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	195.088
10207	M+H	259869551	1	6H-Dibenzo[b,d]pyran, 3-(1,1-dimethylbutyl)-6a,7,10,10a-tetrahydro-6,6,9-trimethyl-, (6aR,10aR)-	Isolated	NIST	0.0	spectra/specs_ms.mgf10207	InChI=1S/C22H32O/c1-7-12-21(3,4)16-9-10-17-18-13-15(2)8-11-19(18)22(5,6)23-20(17)14-16/h8-10,14,18-19H,7,11-13H2,1-6H3/t18-,19+/m0/s1	N/A	HCD	Positive	ESI	313.253	lib-00034.mgf	Bronze	3	0.743062	13.3468	0.00418091	1	NIST17	NIST	313.253	N/A	0	7	CCCC(C)(C)C1=CC2=C(C=C1)C3CC(=CCC3C(O2)(C)C)C	1	313.248	specs_ms.mgf	CCMSLIB00003582716	3.35486e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
7641	M-H	478931827	1	9-Oxo-11-(3-pentyl-2-oxiranyl)-10E-undecenoic acid	Isolated	NIST	0.0	spectra/specs_ms.mgf7641	InChI=1S/C18H30O4/c1-2-3-7-11-16-17(22-16)14-13-15(19)10-8-5-4-6-9-12-18(20)21/h13-14,16-17H,2-12H2,1H3,(H,20,21)/b14-13+	N/A	HCD	Negative	ESI	309.207	lib-00034.mgf	Bronze	3	0.743029	4.14524	0.00128174	1	NIST17	NIST	309.207	N/A	0	7	CCCCCC1C(O1)C=CC(=O)CCCCCCCC(=O)O	1	309.206	specs_ms.mgf	CCMSLIB00003257029	4.76238e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
13118	M-H-H2O	98665146	1	Ganoderic acid F	Isolated	NIST	0.0	spectra/specs_ms.mgf13118	InChI=1S/C30H40O7/c1-15(10-17(31)11-16(2)26(36)37)18-12-23(35)30(7)25-19(32)13-21-27(3,4)22(34)8-9-28(21,5)24(25)20(33)14-29(18,30)6/h15-16,18,21H,8-14H2,1-7H3,(H,36,37)/t15-,16-,18-,21+,28+,29-,30+/m1/s1	N/A	HCD	Negative	ESI	493.26	lib-00034.mgf	Bronze	3	0.742925	4.8258	0.00238037	1	NIST17	NIST	493.26	N/A	0	4	CC(CC(=O)CC(C)C(=O)O)C1CC(=O)C2(C1(CC(=O)C3=C2C(=O)CC4C3(CCC(=O)C4(C)C)C)C)C	1	493.262	specs_ms.mgf	CCMSLIB00003624457	2.28758e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
8180	M+H	1234694-20-2	0	(+)-trans-C75	Isolated	N/A	0.0	spectra/specs_ms.mgf8180	N/A	N/A	LC-ESI-QTOF	Positive-10eV	LC-ESI	255.159	lib-00031.mgf	Bronze	3	0.74284	0.119602	3.05176e-05	1	METLIN	Metlin	255.159	N/A	0	63	N/A	1	255.159	specs_ms.mgf	CCMSLIB00000509755	7.11775e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
9989	M+H-2H2O	119567634	1	N,N-Dimethylsphingosine	Isolated	NIST	0.0	spectra/specs_ms.mgf9989	InChI=1S/C20H41NO2/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20(23)19(18-22)21(2)3/h16-17,19-20,22-23H,4-15,18H2,1-3H3/b17-16+/t19-,20+/m0/s1	N/A	IT-FT/ion trap with FTMS	Positive	ESI	292.3	lib-00034.mgf	Bronze	3	0.742639	0.313215	9.15527e-05	1	NIST17	NIST	292.3	N/A	0	4	CCCCCCCCCCCCCC=CC(C(CO)N(C)C)O	1	292.3	specs_ms.mgf	CCMSLIB00003501164	6.53163e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
9753	M+H-C2H5O2N	179113918	1	Arachidonoylglycine	Isolated	NIST	0.0	spectra/specs_ms.mgf9753	InChI=1S/C22H35NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-21(24)23-20-22(25)26/h6-7,9-10,12-13,15-16H,2-5,8,11,14,17-20H2,1H3,(H,23,24)(H,25,26)/b7-6-,10-9-,13-12-,16-15-	N/A	HCD	Positive	ESI	287.237	lib-00034.mgf	Bronze	3	0.742381	3.82483	0.00109863	1	NIST17	NIST	287.237	N/A	0	30	CCCCCC=CCC=CCC=CCC=CCCCC(=O)NCC(=O)O	1	287.238	specs_ms.mgf	CCMSLIB00003483418	2.36186e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
3092	M+H	719222	1	2,6-Di-tert-butylbenzoquinone	Isolated	NIST	0.0	spectra/specs_ms.mgf3092	InChI=1S/C14H20O2/c1-13(2,3)10-7-9(15)8-11(12(10)16)14(4,5)6/h7-8H,1-6H3	N/A	HCD	Positive	ESI	221.154	lib-00034.mgf	Bronze	3	0.742234	1.37993	0.000305176	1	NIST17	NIST	221.154	N/A	0	32	CC(C)(C)C1=CC(=O)C=C(C1=O)C(C)(C)C	1	221.154	specs_ms.mgf	CCMSLIB00003309950	2.92288e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
3226	M+H-2H2O	4004802	1	Tetrahydrocortisol 21-acetate	Isolated	NIST	0.0	spectra/specs_ms.mgf3226	InChI=1S/C23H36O6/c1-13(24)29-12-19(27)23(28)9-7-17-16-5-4-14-10-15(25)6-8-21(14,2)20(16)18(26)11-22(17,23)3/h14-18,20,25-26,28H,4-12H2,1-3H3/t14-,15-,16+,17+,18+,20-,21+,22+,23+/m1/s1	N/A	HCD	Positive	ESI	373.237	lib-00034.mgf	Bronze	3	0.741976	1.06294	0.000396729	1	NIST17	NIST	373.237	N/A	0	141	CC(=O)OCC(=O)C1(CCC2C1(CC(C3C2CCC4C3(CCC(C4)O)C)O)C)O	1	373.238	specs_ms.mgf	CCMSLIB00003619365	1.36036e+08	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
2648	M+NH4	617049	1	Methyl .alpha.-D-mannopyranoside	Isolated	NIST	0.0	spectra/specs_ms.mgf2648	InChI=1S/C7H14O6/c1-12-7-6(11)5(10)4(9)3(2-8)13-7/h3-11H,2H2,1H3/t3-,4-,5+,6+,7+/m1/s1	N/A	HCD	Positive	ESI	212.113	lib-00034.mgf	Bronze	3	0.741959	1.87036	0.000396729	1	NIST17	NIST	212.113	N/A	0	10	COC1C(C(C(C(O1)CO)O)O)O	1	212.113	specs_ms.mgf	CCMSLIB00003566049	1.73931e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
7735	M+H	122-84-9	0	1-(4-Methoxyphenyl)-2-propanone	Isolated	N/A	0.0	spectra/specs_ms.mgf7735	InChI=1S/C10H12O2/c1-8(11)7-9-3-5-10(12-2)6-4-9/h3-6H,7H2,1-2H3	N/A	LC-ESI-QTOF	Positive-10eV	LC-ESI	165.091	lib-00031.mgf	Bronze	3	0.741843	0.739412	0.00012207	1	METLIN	Metlin	165.091	N/A	0	16	N/A	1	165.091	specs_ms.mgf	CCMSLIB00000508436	4.52644e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
18746	M+H-2H2O	58195	1	Drostanolone	Isolated	NIST	0.0	spectra/specs_ms.mgf18746	InChI=1S/C20H32O2/c1-12-11-20(3)13(10-17(12)21)4-5-14-15-6-7-18(22)19(15,2)9-8-16(14)20/h12-16,18,22H,4-11H2,1-3H3/t12-,13+,14+,15+,16+,18+,19+,20+/m1/s1	N/A	HCD	Positive	ESI	269.226	lib-00034.mgf	Bronze	3	0.741722	27.0913	0.0072937	1	NIST17	NIST	269.226	N/A	0	7	CC1CC2(C(CCC3C2CCC4(C3CCC4O)C)CC1=O)C	1	269.234	specs_ms.mgf	CCMSLIB00003549146	9.29096e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
5953	M+H-C9H11NO4S	915191423	1	Benzeneacetamide, N-[[[4-(5,9-diethoxy-6,8-dihydro-6-oxo-7H-pyrrolo[3,4-g]quinolin-7-yl)-3-methylphenyl]methyl]sulfonyl]-2-methoxy-	Isolated	NIST	0.0	spectra/specs_ms.mgf5953	InChI=1S/C32H33N3O7S/c1-5-41-30-23-11-9-15-33-29(23)31(42-6-2)24-18-35(32(37)28(24)30)25-14-13-21(16-20(25)3)19-43(38,39)34-27(36)17-22-10-7-8-12-26(22)40-4/h7-16H,5-6,17-19H2,1-4H3,(H,34,36)	N/A	HCD	Positive	ESI	375.17	lib-00034.mgf	Bronze	3	0.74168	13.0149	0.00488281	1	NIST17	NIST	375.17	N/A	0	4	CCOC1=C2CN(C(=O)C2=C(C3=C1N=CC=C3)OCC)C4=C(C=C(C=C4)CS(=O)(=O)NC(=O)CC5=CC=CC=C5OC)C	1	375.165	specs_ms.mgf	CCMSLIB00003523300	2.30362e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
16447	M+H-2H2O	119567634	1	N,N-Dimethylsphingosine	Isolated	NIST	0.0	spectra/specs_ms.mgf16447	InChI=1S/C20H41NO2/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20(23)19(18-22)21(2)3/h16-17,19-20,22-23H,4-15,18H2,1-3H3/b17-16+/t19-,20+/m0/s1	N/A	IT-FT/ion trap with FTMS	Positive	ESI	292.3	lib-00034.mgf	Bronze	3	0.741584	0.313215	9.15527e-05	1	NIST17	NIST	292.3	N/A	0	4	CCCCCCCCCCCCCC=CC(C(CO)N(C)C)O	1	292.3	specs_ms.mgf	CCMSLIB00003501164	5.4096e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
12844	M+H	N/A	1	MianserinHCl	Isolated	Ed Esquenazi 	0.0	spectra/specs_ms.mgf12844	N/A	N/A	qTof	Positive	LC-ESI	266.174	lib-00007.mgf	Bronze	3	0.741298	31.9881	0.0085144	1	GNPS-SELLECKCHEM-FDA-PART1	Sirenas	266.174	N/A	0	10	N/A	1	266.165	specs_ms.mgf	CCMSLIB00000006413	1.40723e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
1537	M+H-HF	432542	1	1,2-Dihydrodesoxymetasone	Isolated	NIST	0.0	spectra/specs_ms.mgf1537	N/A	N/A	HCD	Positive	ESI	359.222	lib-00034.mgf	Bronze	3	0.740875	0.764592	0.000274658	1	NIST17	NIST	359.222	N/A	0	147	N/A	1	359.222	specs_ms.mgf	CCMSLIB00003601932	1.86711e+08	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
8086	M+H-H2O	917877748	1	trans-Hydroxyperhexiline	Isolated	NIST	0.0	spectra/specs_ms.mgf8086	N/A	N/A	HCD	Positive	ESI	276.269	lib-00034.mgf	Bronze	3	0.740791	0.33139	9.15527e-05	1	NIST17	NIST	276.269	N/A	0	9	N/A	1	276.268	specs_ms.mgf	CCMSLIB00003607945	1.42696e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
12326	M+H	N/A	0	Phe Arg Gly	Isolated	N/A	0.0	spectra/specs_ms.mgf12326	N/A	N/A	LC-ESI-QTOF	Positive-0eV	LC-ESI	379.209	lib-00031.mgf	Bronze	3	0.740552	8.28913	0.00314331	1	METLIN	Metlin	379.209	N/A	0	4	N/A	1	379.212	specs_ms.mgf	CCMSLIB00000516666	2.27172e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
7665	M+H	122-84-9	0	1-(4-Methoxyphenyl)-2-propanone	Isolated	N/A	0.0	spectra/specs_ms.mgf7665	InChI=1S/C10H12O2/c1-8(11)7-9-3-5-10(12-2)6-4-9/h3-6H,7H2,1-2H3	N/A	LC-ESI-QTOF	Positive-10eV	LC-ESI	165.091	lib-00031.mgf	Bronze	3	0.739838	1.3864	0.000228882	1	METLIN	Metlin	165.091	N/A	0	13	N/A	1	165.091	specs_ms.mgf	CCMSLIB00000508436	1.69594e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
2192	M+H-H2O	66819	1	Cycloheximide	Isolated	NIST	0.0	spectra/specs_ms.mgf2192	InChI=1S/C15H23NO4/c1-8-3-9(2)15(20)11(4-8)12(17)5-10-6-13(18)16-14(19)7-10/h8-12,17H,3-7H2,1-2H3,(H,16,18,19)/t8-,9-,11-,12+/m0/s1	N/A	HCD	Positive	ESI	264.159	lib-00034.mgf	Bronze	3	0.738915	0.80869	0.000213623	1	NIST17	NIST	264.159	N/A	0	7	CC1CC(C(=O)C(C1)C(CC2CC(=O)NC(=O)C2)O)C	1	264.16	specs_ms.mgf	CCMSLIB00003433976	6.03901e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
10720	M+H	N/A	1	FesoterodineFumarate	Isolated	Ed Esquenazi 	0.0	spectra/specs_ms.mgf10720	N/A	N/A	qTof	Positive	LC-ESI	413.289	lib-00007.mgf	Bronze	3	0.738317	0	0	1	GNPS-SELLECKCHEM-FDA-PART1	Sirenas	413.289	N/A	0	9	N/A	1	413.289	specs_ms.mgf	CCMSLIB00000005456	889496	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
10564	M+H	N/A	0	Ser Ile Phe	Isolated	N/A	0.0	spectra/specs_ms.mgf10564	N/A	N/A	LC-ESI-QTOF	Positive-10eV	LC-ESI	366.202	lib-00031.mgf	Bronze	3	0.738248	0.166671	6.10352e-05	1	METLIN	Metlin	366.202	N/A	0	7	N/A	1	366.202	specs_ms.mgf	CCMSLIB00000521011	793518	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
16322	M+H-C4H8	143226	1	Triethylene glycol monobutyl ether	Isolated	NIST	0.0	spectra/specs_ms.mgf16322	InChI=1S/C10H22O4/c1-2-3-5-12-7-9-14-10-8-13-6-4-11/h11H,2-10H2,1H3	N/A	HCD	Positive	ESI	151.096	lib-00034.mgf	Bronze	3	0.738205	1.31283	0.000198364	1	NIST17	NIST	151.096	N/A	0	4	CCCCOCCOCCOCCO	1	151.097	specs_ms.mgf	CCMSLIB00003472979	752187	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
14682	M+H-2H2O	29388598	1	(-)-Secoisolariciresinol	Isolated	NIST	0.0	spectra/specs_ms.mgf14682	InChI=1S/C20H26O6/c1-25-19-9-13(3-5-17(19)23)7-15(11-21)16(12-22)8-14-4-6-18(24)20(10-14)26-2/h3-6,9-10,15-16,21-24H,7-8,11-12H2,1-2H3/t15-,16-/m0/s1	N/A	HCD	Positive	ESI	327.159	lib-00034.mgf	Bronze	3	0.738115	1.21265	0.000396729	1	NIST17	NIST	327.159	N/A	0	22	COC1=C(C=CC(=C1)CC(CO)C(CC2=CC(=C(C=C2)O)OC)CO)O	1	327.159	specs_ms.mgf	CCMSLIB00003590092	775974	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
17700	M+H-C9H10O4	32981865	1	10-Deacetylbaccatin III	Isolated	NIST	0.0	spectra/specs_ms.mgf17700	InChI=1S/C29H36O10/c1-14-17(31)12-29(36)24(38-25(35)16-9-7-6-8-10-16)22-27(5,23(34)21(33)20(14)26(29,3)4)18(32)11-19-28(22,13-37-19)39-15(2)30/h6-10,17-19,21-22,24,31-33,36H,11-13H2,1-5H3/t17-,18-,19+,21+,22-,24-,27+,28-,29+/m0/s1	N/A	HCD	Positive	ESI	363.18	lib-00034.mgf	Bronze	3	0.737531	1.34446	0.000488281	1	NIST17	NIST	363.18	N/A	0	92	CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1O)O)OC(=O)C5=CC=CC=C5)(CO4)OC(=O)C)O)C)O	1	363.181	specs_ms.mgf	CCMSLIB00003668029	1.79841e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
7855	M+H	N/A	0	Ala His Leu	Isolated	N/A	0.0	spectra/specs_ms.mgf7855	N/A	N/A	LC-ESI-QTOF	Positive-0eV	LC-ESI	340.198	lib-00031.mgf	Bronze	3	0.737446	13.3661	0.00454712	1	METLIN	Metlin	340.198	N/A	0	4	N/A	1	340.203	specs_ms.mgf	CCMSLIB00000484509	6.02698e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
3818	M+H	15099851	1	DL-.beta.-Homophenylalanine	Isolated	NIST	0.0	spectra/specs_ms.mgf3818	InChI=1S/C10H13NO2/c11-9(7-10(12)13)6-8-4-2-1-3-5-8/h1-5,9H,6-7,11H2,(H,12,13)	N/A	Q-TOF	Positive	ESI	180.102	lib-00034.mgf	Bronze	3	0.737243	1.1014	0.000198364	1	NIST17	NIST	180.102	N/A	0	5	C1=CC=C(C=C1)CC(CC(=O)O)N	1	180.102	specs_ms.mgf	CCMSLIB00003196875	2.30714e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
1674	M+H-2H2O	119567634	1	N,N-Dimethylsphingosine	Isolated	NIST	0.0	spectra/specs_ms.mgf1674	InChI=1S/C20H41NO2/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20(23)19(18-22)21(2)3/h16-17,19-20,22-23H,4-15,18H2,1-3H3/b17-16+/t19-,20+/m0/s1	N/A	IT-FT/ion trap with FTMS	Positive	ESI	292.3	lib-00034.mgf	Bronze	3	0.73723	0.313215	9.15527e-05	1	NIST17	NIST	292.3	N/A	0	4	CCCCCCCCCCCCCC=CC(C(CO)N(C)C)O	1	292.3	specs_ms.mgf	CCMSLIB00003501164	8.36527e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
4512	M+H-C10H12O4	28649594	1	Euphorbiasteroid	Isolated	NIST	0.0	spectra/specs_ms.mgf4512	InChI=1S/C32H40O8/c1-18-14-24-23(30(24,5)6)12-13-31(17-37-31)29(38-20(3)33)26-27(39-25(35)15-22-10-8-7-9-11-22)19(2)16-32(26,28(18)36)40-21(4)34/h7-11,14,19,23-24,26-27,29H,12-13,15-17H2,1-6H3/b18-14-/t19-,23-,24+,26+,27-,29-,31+,32+/m0/s1	N/A	HCD	Positive	ESI	357.206	lib-00034.mgf	Bronze	3	0.736699	3.67367	0.00131226	1	NIST17	NIST	357.206	N/A	0	120	CC1CC2(C(C1OC(=O)CC3=CC=CC=C3)C(C4(CCC5C(C5(C)C)C=C(C2=O)C)CO4)OC(=O)C)OC(=O)C	1	357.207	specs_ms.mgf	CCMSLIB00003649201	7.46098e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
12314	M+H	25576403	1	(R)-Butyrylcarnitine	Isolated	NIST	0.0	spectra/specs_ms.mgf12314	InChI=1S/C11H21NO4/c1-5-6-11(15)16-9(7-10(13)14)8-12(2,3)4/h9H,5-8H2,1-4H3/t9-/m1/s1	N/A	HCD	Positive	ESI	232.154	lib-00034.mgf	Bronze	3	0.736638	0.85445	0.000198364	1	NIST17	NIST	232.154	N/A	0	4	CCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	1	232.154	specs_ms.mgf	CCMSLIB00003578155	8.2598e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
13661	M+H-H2O	79551841	1	20-Carboxyarachidonic acid	Isolated	NIST	0.0	spectra/specs_ms.mgf13661	InChI=1S/C20H30O4/c21-19(22)17-15-13-11-9-7-5-3-1-2-4-6-8-10-12-14-16-18-20(23)24/h1,3-4,6-7,9-10,12H,2,5,8,11,13-18H2,(H,21,22)(H,23,24)/b3-1-,6-4-,9-7-,12-10-	N/A	HCD	Positive	ESI	317.211	lib-00034.mgf	Bronze	3	0.736614	0.288618	9.15527e-05	1	NIST17	NIST	317.211	N/A	0	91	C(CCC(=O)O)CC=CCC=CCC=CCC=CCCCC(=O)O	1	317.211	specs_ms.mgf	CCMSLIB00003257398	4.2455e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
15224	M+H	3992458	1	Decanoyl-L-carnitine	Isolated	NIST	0.0	spectra/specs_ms.mgf15224	InChI=1S/C17H33NO4/c1-5-6-7-8-9-10-11-12-17(21)22-15(13-16(19)20)14-18(2,3)4/h15H,5-14H2,1-4H3/t15-/m1/s1	N/A	HCD	Positive	ESI	316.248	lib-00034.mgf	Bronze	3	0.736415	0.675492	0.000213623	1	NIST17	NIST	316.248	N/A	0	8	CCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	1	316.248	specs_ms.mgf	CCMSLIB00003423586	3.20851e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
13505	M+H-H2O	5255174	1	3.beta.-Hydroxy-5-cholenoic acid	Isolated	NIST	0.0	spectra/specs_ms.mgf13505	InChI=1S/C24H38O3/c1-15(4-9-22(26)27)19-7-8-20-18-6-5-16-14-17(25)10-12-23(16,2)21(18)11-13-24(19,20)3/h5,15,17-21,25H,4,6-14H2,1-3H3,(H,26,27)/t15-,17+,18+,19-,20+,21+,23+,24-/m1/s1	N/A	HCD	Positive	ESI	357.279	lib-00034.mgf	Bronze	3	0.736391	4.69792	0.00167847	1	NIST17	NIST	357.279	N/A	0	37	CC(CCC(=O)O)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C	1	357.28	specs_ms.mgf	CCMSLIB00003317501	837710	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
10470	M-H	478931827	1	9-Oxo-11-(3-pentyl-2-oxiranyl)-10E-undecenoic acid	Isolated	NIST	0.0	spectra/specs_ms.mgf10470	InChI=1S/C18H30O4/c1-2-3-7-11-16-17(22-16)14-13-15(19)10-8-5-4-6-9-12-18(20)21/h13-14,16-17H,2-12H2,1H3,(H,20,21)/b14-13+	N/A	HCD	Negative	ESI	309.207	lib-00034.mgf	Bronze	3	0.736372	4.14524	0.00128174	1	NIST17	NIST	309.207	N/A	0	6	CCCCCC1C(O1)C=CC(=O)CCCCCCCC(=O)O	1	309.206	specs_ms.mgf	CCMSLIB00003257029	1.15773e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
14284	M-H	3303319	1	Leu-Leu	Isolated	NIST	0.0	spectra/specs_ms.mgf14284	InChI=1S/C12H24N2O3/c1-7(2)5-9(13)11(15)14-10(12(16)17)6-8(3)4/h7-10H,5-6,13H2,1-4H3,(H,14,15)(H,16,17)/t9-,10-/m0/s1	N/A	HCD	Negative	ESI	243.171	lib-00034.mgf	Bronze	3	0.736147	3.7022	0.000900269	1	NIST17	NIST	243.171	N/A	0	4	CC(C)CC(C(=O)NC(CC(C)C)C(=O)O)N	1	243.171	specs_ms.mgf	CCMSLIB00003733182	5.19439e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
4046	M+H-C9H12O5	27548932	1	Baccatin III	Isolated	NIST	0.0	spectra/specs_ms.mgf4046	InChI=1S/C31H38O11/c1-15-19(34)13-31(38)26(41-27(37)18-10-8-7-9-11-18)24-29(6,20(35)12-21-30(24,14-39-21)42-17(3)33)25(36)23(40-16(2)32)22(15)28(31,4)5/h7-11,19-21,23-24,26,34-35,38H,12-14H2,1-6H3/t19-,20-,21+,23+,24-,26-,29+,30-,31+/m0/s1	N/A	HCD	Positive	ESI	387.18	lib-00034.mgf	Bronze	3	0.736056	0.551741	0.000213623	1	NIST17	NIST	387.18	N/A	0	10	CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1O)O)OC(=O)C5=CC=CC=C5)(CO4)OC(=O)C)O)C)OC(=O)C	1	387.18	specs_ms.mgf	CCMSLIB00003621784	1.42436e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
7723	M-H	259218285	1	L-Arginine, N2-[2-(2,2-diphenylethoxy)acetyl]-	Isolated	NIST	0.0	spectra/specs_ms.mgf7723	InChI=1S/C22H28N4O4/c23-22(24)25-13-7-12-19(21(28)29)26-20(27)15-30-14-18(16-8-3-1-4-9-16)17-10-5-2-6-11-17/h1-6,8-11,18-19H,7,12-15H2,(H,26,27)(H,28,29)(H4,23,24,25)/t19-/m0/s1	N/A	HCD	Negative	ESI	411.204	lib-00034.mgf	Bronze	3	0.736012	5.12085	0.00210571	1	NIST17	NIST	411.204	N/A	0	4	C1=CC=C(C=C1)C(COCC(=O)NC(CCCN=C(N)N)C(=O)O)C2=CC=CC=C2	1	411.202	specs_ms.mgf	CCMSLIB00003520601	1.05279e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
11940	[M+H]+	N/A	1	cinchonine	isolated	MoNA:VF-NPL-QTOF001679	0.0	spectra/specs_ms.mgf11940	InChI=1S/C19H22N2O/c1213122110814(13)1118(21)19(22)16792017643515(16)17/h27,9,1314,1819,22H,1,8,1012H2/t13,14,18+,19/m0/s1	N/A	ESI-QTOF	positive	N/A	295.181	lib-00027.mgf	Bronze	3	0.735686	30.1887	0.00891113	1	MONA	MoNA	295.181	N/A	0	18	N/A	1	295.19	specs_ms.mgf	CCMSLIB00004719402	1.11262e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
7129	M+H-H2O	26054671	1	Corey PG-lactone diol	Isolated	NIST	0.0	spectra/specs_ms.mgf7129	InChI=1S/C15H24O4/c1-2-3-4-5-10(16)6-7-11-12-8-15(18)19-14(12)9-13(11)17/h6-7,10-14,16-17H,2-5,8-9H2,1H3/b7-6+/t10-,11+,12+,13+,14-/m0/s1	N/A	HCD	Positive	ESI	251.164	lib-00034.mgf	Bronze	3	0.735641	0.425266	0.000106812	1	NIST17	NIST	251.164	N/A	0	6	CCCCCC(C=CC1C(CC2C1CC(=O)O2)O)O	1	251.164	specs_ms.mgf	CCMSLIB00003539329	1.01367e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
19232	M+H-H2O	26054671	1	Corey PG-lactone diol	Isolated	NIST	0.0	spectra/specs_ms.mgf19232	InChI=1S/C15H24O4/c1-2-3-4-5-10(16)6-7-11-12-8-15(18)19-14(12)9-13(11)17/h6-7,10-14,16-17H,2-5,8-9H2,1H3/b7-6+/t10-,11+,12+,13+,14-/m0/s1	N/A	HCD	Positive	ESI	251.164	lib-00034.mgf	Bronze	3	0.735641	11.1177	0.00279236	1	NIST17	NIST	251.164	N/A	0	6	CCCCCC(C=CC1C(CC2C1CC(=O)O2)O)O	1	251.161	specs_ms.mgf	CCMSLIB00003539329	1.01367e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
